code,district,department,municipality,school_name,address,phone,supervisor,director,sector,area,status,teaching_mode,schedule,plan,departmental
12-22-0023-46,12-124,San Marcos,Pajapita,Instituto Tecnologico Gerardi,Sin especificar,['4261-1591'],Kandy Rossana De Leon Moran,Edwin Manuel Merida Viau,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-22-0024-46,12-121,San Marcos,Pajapita,Liceo Experimental,Sin especificar,['5517-6154'],Luis Fernando Sanchez Silva,Yeimy Rocio Granados Ramirez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-22-0027-46,12-124,San Marcos,Pajapita,Colegio Americano,Sin especificar,['4005-0801'],Kandy Rossana De Leon Moran,Julio Alberto Velasquez Vasquez,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-22-0028-46,12-124,San Marcos,Pajapita,Colegio Americano,Sin especificar,['4005-0801'],Kandy Rossana De Leon Moran,Julio Alberto Velasquez Vasquez,Privado,Urbana,Abierta,Monolingue,Doble,Diario,Suroccidente
12-22-0029-46,12-124,San Marcos,Pajapita,Colegio Americano,Sin especificar,['5617-7490'],Kandy Rossana De Leon Moran,Julio Alberto Velasquez Vasquez,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-22-0030-46,12-124,San Marcos,Pajapita,Colegio Americano,Sin especificar,['5617-7490'],Kandy Rossana De Leon Moran,Julio Alberto Velasquez Vasquez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-22-0035-46,12-124,San Marcos,Pajapita,Instituto Tecnologico Gerardi,Sin especificar,['4261-1591'],Kandy Rossana De Leon Moran,Edwin Manuel Merida Viau,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-22-0037-46,12-121,San Marcos,Pajapita,Liceo Experimental,Sin especificar,['4120-0420'],Luis Fernando Sanchez Silva,Yeimy Rocio Granados Ramirez,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-22-0039-46,12-124,San Marcos,Pajapita,Colegio Americano,Sin especificar,['5617-7490'],Kandy Rossana De Leon Moran,Julio Alberto Velasquez Vasquez,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-22-5397-46,12-124,San Marcos,Pajapita,Instituto Tecnologico Gerardi,Sin especificar,['5717-7772'],Kandy Rossana De Leon Moran,Edwin Manuel Merida Viau,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-23-0031-46,12-110,San Marcos,Ixchiguan,Instituto Tecnologico Del Altiplano Marquense Itamar Qo Tzik,Sin especificar,['4518-2541'],Armando Mateo Ramos Lopez,Jeronimo Raul Bartolon Lopez,Privado,Rural,Abierta,Monolingue,Doble,Diario,Suroccidente
12-23-0038-46,12-110,San Marcos,Ixchiguan,Colegio PreUniversitario Bethel,Sin especificar,['5901-3511'],Armando Mateo Ramos Lopez,Sandra Yomara Ramirez Chavez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Vespertina,Diario,Suroccidente
12-23-0039-46,12-110,San Marcos,Ixchiguan,Colegio PreUniversitario Bethel,Sin especificar,['5901-3511'],Armando Mateo Ramos Lopez,Sandra Yomara Ramirez Chavez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Matutina,Diario,Suroccidente
12-23-0040-46,12-110,San Marcos,Ixchiguan,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['4711-8226'],Armando Mateo Ramos Lopez,Julio Cesar Barrios Arreaga,Oficial,Rural,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-23-0044-46,12-110,San Marcos,Ixchiguan,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['5048-2141'],Armando Mateo Ramos Lopez,Amilcar Edilberto Perez Lopez,Oficial,Rural,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-23-0045-46,12-110,San Marcos,Ixchiguan,Colegio PreUniversitario Bethel,Sin especificar,['5901-3511'],Armando Mateo Ramos Lopez,Sandra Yomara Ramirez Chavez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Diario,Suroccidente
12-23-4541-46,12-110,San Marcos,Ixchiguan,Instituto Diversificado Por El Sistema De Cooperativa,Sin especificar,['5778-1984'],Armando Mateo Ramos Lopez,Raymundo Navarro Chilel,Cooperativa,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-24-0038-46,12-048,San Marcos,San Jose Ojetenam,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['5046-1286'],Cesar Leonel Ramirez Galicia,Arceny Arimael Cifuentes Bartolon,Oficial,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-24-0042-46,12-048,San Marcos,San Jose Ojetenam,Colegio Tecnologico Piedra Partida,Sin especificar,['5454-4549'],Cesar Leonel Ramirez Galicia,Jonas Jacobo Chaj Chaj,Privado,Rural,Abierta,Monolingue,Doble,Diario,Suroccidente
12-24-0054-46,12-048,San Marcos,San Jose Ojetenam,Colegio Tecnologico Piedra Partida,Sin especificar,['4566-3069'],Cesar Leonel Ramirez Galicia,Jonas Jacobo Chaj Chaj,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-24-0055-46,12-048,San Marcos,San Jose Ojetenam,Colegio Tecnologico Piedra Partida,Sin especificar,['5454-4549'],Cesar Leonel Ramirez Galicia,Jonas Jacobo Chaj Chaj,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-24-0056-46,12-048,San Marcos,San Jose Ojetenam,Colegio Tecnologico Piedra Partida,Sin especificar,['4566-3069'],Cesar Leonel Ramirez Galicia,Jonas Jacobo Chaj Chaj,Privado,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-24-0060-46,12-048,San Marcos,San Jose Ojetenam,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['3245-1633'],Cesar Leonel Ramirez Galicia,Kamly Rosario Vasquez Macario,Oficial,Rural,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-24-0061-46,12-048,San Marcos,San Jose Ojetenam,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['3245-1633'],Cesar Leonel Ramirez Galicia,Kamly Rosario Vasquez Macario,Oficial,Rural,Abierta,Monolingue,Doble,Diario,Suroccidente
12-24-0064-46,12-048,San Marcos,San Jose Ojetenam,Colegio Tecnologico Piedra Partida,Sin especificar,['5454-4549'],Cesar Leonel Ramirez Galicia,Jonas Jacobo Chaj Chaj,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-24-0068-46,12-048,San Marcos,San Jose Ojetenam,Instituto De Educacion Diversificada Por El Sistema De Cooperativa De Ensenanza Cesar Paula Maes,5 Avenida 7-22 Zona 2,['4143-9990'],Cesar Leonel Ramirez Galicia,Anabi Alfredo Roblero Roblero,Cooperativa,Urbana,Abierta,Monolingue,Doble,Diario,Suroccidente
12-24-0069-46,12-048,San Marcos,San Jose Ojetenam,Colegio Evangelico Mixto Plenitud,Sin especificar,['5723-6563'],Cesar Leonel Ramirez Galicia,Glenma Atalina Cifuentes Gomez,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-24-4709-46,12-048,San Marcos,San Jose Ojetenam,Instituto De Educacion Diversificada Por El Sistema De Cooperativa De Ensenanza Cesar Paula Maes,5 Avenida 7-22 Zona 2,['3076-7004'],Cesar Leonel Ramirez Galicia,Anabi Alfredo Roblero Roblero,Cooperativa,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-25-0018-46,12-069,San Marcos,San Cristobal Cucho,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['5973-1637'],Osberto Moises Cinto Velasquez,Orfilia Rubi Estrada Fuentes,Oficial,Rural,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-25-0022-46,12-069,San Marcos,San Cristobal Cucho,Instituto Tecnologico San Cristobal,Sin especificar,['4817-8713'],Osberto Moises Cinto Velasquez,Bridma Sucely Gomez Aguilar,Privado,Urbana,Abierta,Monolingue,Doble,Diario,Suroccidente
12-25-0027-46,12-069,San Marcos,San Cristobal Cucho,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['4970-7452'],Osberto Moises Cinto Velasquez,Adelmo Eugenio Lopez Aguilar,Oficial,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-25-0028-46,12-069,San Marcos,San Cristobal Cucho,Instituto Tecnologico San Cristobal,Sin especificar,['4817-8713'],Osberto Moises Cinto Velasquez,Bridma Sucely Gomez Aguilar,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-26-0024-46,12-050,San Marcos,Sipacapa,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['4547-8162'],Rolando Sanchez Cruz,Santa Julia Ambrocio Y Ambrocio,Oficial,Rural,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-26-0048-46,12-125,San Marcos,Sipacapa,Colegio Integral Blase Pascal,Sin especificar,['5527-8891'],Horacio Vasquez Lopez,Basilio Sanchez Cruz,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-26-0049-46,12-125,San Marcos,Sipacapa,Colegio Integral Blase Pascal,Sin especificar,['5527-8891'],Horacio Vasquez Lopez,Basilio Sanchez Cruz,Privado,Urbana,Cerrada Temporalmente,Monolingue,Vespertina,Diario,Suroccidente
12-26-0050-46,12-125,San Marcos,Sipacapa,Colegio Integral Blase Pascal,Sin especificar,['4823-9443'],Horacio Vasquez Lopez,Basilio Sanchez Cruz,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-26-0053-46,12-050,San Marcos,Sipacapa,Colegio De Estudios Superiores Sipacapa Cess,Sin especificar,['3333-8449'],Rolando Sanchez Cruz,Julio Alberto Fuentes Barrios,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-26-0054-46,12-125,San Marcos,Sipacapa,Colegio De Estudios Superiores Sipacapa Cess,Sin especificar,['3333-8449'],Horacio Vasquez Lopez,Julio Alberto Fuentes Barrios,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-26-0055-46,12-125,San Marcos,Sipacapa,Instituto De Educacion Diversificada Por Cooperativa De Ensenanza Santo Domingo,Sin especificar,['4639-1006'],Horacio Vasquez Lopez,Elmer Joel Bamaca Mejia,Cooperativa,Rural,Cerrada Temporalmente,Monolingue,Vespertina,Diario,Suroccidente
12-26-0056-46,12-050,San Marcos,Sipacapa,Instituto De Educacion Diversificada Por Cooperativa De Ensenanza Santo Domingo,Sin especificar,['5008-7895'],Rolando Sanchez Cruz,Santos Romelio Tema Bautista,Cooperativa,Rural,Abierta,Bilingue,Vespertina,Diario,Suroccidente
12-26-0058-46,12-109,San Marcos,Sipacapa,Centro De Educacion Extraescolar Ceex Grupo Ceiba,Sin especificar,['4723-3289'],Violeta Floridalma Fuentes Quiroa,Tayra Mishell De Leon Flores,Privado,Urbana,Abierta,Monolingue,Doble,Diario,Suroccidente
12-26-0064-46,12-050,San Marcos,Sipacapa,Instituto De Educacion Diversificada Por Cooperativa De Ensenanza Santo Domingo,Sin especificar,['4530-8695'],Rolando Sanchez Cruz,Elsy Beatriz Cruz Ambrocio,Cooperativa,Urbana,Abierta,Bilingue,Vespertina,Diario,Suroccidente
12-26-0067-46,12-050,San Marcos,Sipacapa,Colegio De Estudios Superiores Sipacapa Cess,2 Avenida 1-72 Zona 0,['5165-8243'],Rolando Sanchez Cruz,Julio Alberto Fuentes Barrios,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-26-0069-46,12-050,San Marcos,Sipacapa,Colegio Preuniversitario Paulo Freire,2 Avenida 1-72 Zona 0,['4429-9770'],Rolando Sanchez Cruz,Julio Alberto Fuentes Barrios,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-26-0073-46,12-109,San Marcos,Sipacapa,Centro De Educacion ExtraescolarCeex,Sin especificar,['5160-2894'],Violeta Floridalma Fuentes Quiroa,Armando Leonel Ambrocio Cruz,Privado,Urbana,Abierta,Monolingue,Doble,Semipresencial,Suroccidente
12-26-4308-46,12-050,San Marcos,Sipacapa,Instituto Privado Mixto De Educ Basica Y Bachillerato Por Madurez,Sin especificar,['5707-9634'],Rolando Sanchez Cruz,Rigoberto Lopez Constanza,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-26-4710-46,12-050,San Marcos,Sipacapa,Colegio Particular Intercultural Sipakapense,Sin especificar,Sin especificar,Rolando Sanchez Cruz,Rigoberto Lopez Constanza,Privado,Urbana,Abierta,Bilingue,Vespertina,Diario,Suroccidente
12-27-0014-46,12-101,San Marcos,Esquipulas Palo Gordo,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['4774-6966'],Veronica Esperanza Aguilar Gomez,Sin especificar,Oficial,Rural,Cerrada Temporalmente,Monolingue,Vespertina,Diario,Suroccidente
12-27-0015-46,12-101,San Marcos,Esquipulas Palo Gordo,Colegio Cristiano Generacion Del Tercer Milenio,Sin especificar,['5018-7426'],Veronica Esperanza Aguilar Gomez,Martha Venancia De Leon Escobar,Privado,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-27-0017-46,12-101,San Marcos,Esquipulas Palo Gordo,Colegio Cristiano Generacion Del Tercer Milenio,Sin especificar,['5701-1664'],Veronica Esperanza Aguilar Gomez,Martha Venancia De Leon Escobar,Privado,Urbana,Abierta,Monolingue,Doble,Diario,Suroccidente
12-27-0018-46,12-101,San Marcos,Esquipulas Palo Gordo,Colegio Cristiano Generacion Del Tercer Milenio,Sin especificar,['5701-1664'],Veronica Esperanza Aguilar Gomez,Martha Venancia De Leon Escobar,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-27-0019-46,12-101,San Marcos,Esquipulas Palo Gordo,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['5722-4582'],Veronica Esperanza Aguilar Gomez,Carla Mariflor Lopez Ochoa,Oficial,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-27-0026-46,12-109,San Marcos,Esquipulas Palo Gordo,Enbi Centro De Educacion Extraescolar Ceex,Sin especificar,['5130-0870'],Violeta Floridalma Fuentes Quiroa,Wilson Usai Bonilla Barrios,Privado,Rural,Abierta,Monolingue,Doble,Diario,Suroccidente
12-28-0004-46,12-052,San Marcos,Rio Blanco,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['5197-9378'],Manfredo Waldemar Chilel Perez,Ana Lucia De Leon Celada,Oficial,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-28-0006-46,12-052,San Marcos,Rio Blanco,Instituto Privado Urbano Mixto Tecnico En Computacion Itcrb Por Madurez,3 Calle 3-71 Zona 1,['5130-0728'],Manfredo Waldemar Chilel Perez,Hugo Lupercio Gramajo Garcia,Privado,Urbana,Cerrada Temporalmente,Monolingue,Matutina,Diario,Suroccidente
12-28-0008-46,12-052,San Marcos,Rio Blanco,Instituto Privado Urbano Mixto Tecnico En Computacion Itcrb Por Madurez,Sin especificar,['4484-9392'],Manfredo Waldemar Chilel Perez,Danilo Everardo Alvarez Mazariegos,Privado,Urbana,Abierta,Monolingue,Doble,Diario,Suroccidente
12-28-4199-46,12-052,San Marcos,Rio Blanco,Instituto Privado Urbano Mixto Tecnico En Computacion Itcrb Por Madurez,3 Calle 13-80 Zona 1,Sin especificar,Manfredo Waldemar Chilel Perez,Sin especificar,Privado,Urbana,Cerrada Temporalmente,Monolingue,Vespertina,Fin de semana,Suroccidente
12-28-4200-46,12-052,San Marcos,Rio Blanco,Instituto Privado Urbano Mixto Tecnico En Computacion Itcrb Por Madurez,3 Calle 13-80 Zona 1,['5130-0728'],Manfredo Waldemar Chilel Perez,Danilo Everardo Alvarez Mazariegos,Privado,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-29-0021-46,12-053,San Marcos,San Lorenzo,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['3387-1000'],Amilcar Rocael Velasquez Orozco,Daniela Imna Alvizures Lopez,Oficial,Rural,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-29-0022-46,12-053,San Marcos,San Lorenzo,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['4649-8952'],Amilcar Rocael Velasquez Orozco,Dyankarlo Daniel Garcia Morales,Oficial,Rural,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-29-0026-46,12-053,San Marcos,San Lorenzo,Instituto Tecnologico Privado Mixto Evangelico Sunesis,Sin especificar,['4634-8954'],Amilcar Rocael Velasquez Orozco,Miriam Yaneth Mendez Lopez,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-29-0029-46,12-053,San Marcos,San Lorenzo,Instituto Tecnologico Privado Mixto Evangelico Sunesis,Sin especificar,['4634-8954'],Amilcar Rocael Velasquez Orozco,Miriam Yaneth Mendez Lopez,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-29-0031-46,12-053,San Marcos,San Lorenzo,Instituto Tecnologico Privado Mixto Evangelico Sunesis,Sin especificar,['4634-8954'],Amilcar Rocael Velasquez Orozco,Miriam Yaneth Mendez Lopez,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-29-0032-46,12-053,San Marcos,San Lorenzo,Instituto Tecnologico Privado Mixto Evangelico Sunesis,Sin especificar,['4634-8954'],Amilcar Rocael Velasquez Orozco,Miriam Yaneth Mendez Lopez,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-29-0034-46,12-053,San Marcos,San Lorenzo,Colegio Evangelico Tecnologico Privado Mixto Bersheba Bless God,Sin especificar,['4904-6271'],Amilcar Rocael Velasquez Orozco,Anabella Francisca Ochoa Lopez,Privado,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-29-0035-46,12-053,San Marcos,San Lorenzo,Colegio Evangelico Tecnologico Privado Mixto Bersheba Bless God,Sin especificar,['4904-6271'],Amilcar Rocael Velasquez Orozco,Anabella Francisca Ochoa Lopez,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-29-0036-46,12-053,San Marcos,San Lorenzo,Colegio Evangelico Tecnologico Privado Mixto Bersheba Bless God,Sin especificar,['4904-6271'],Amilcar Rocael Velasquez Orozco,Anabella Francisca Ochoa Lopez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-29-0037-46,12-053,San Marcos,San Lorenzo,Colegio Evangelico Tecnologico Privado Mixto Bersheba Bless God,Sin especificar,['4904-6271'],Amilcar Rocael Velasquez Orozco,Anabella Francisca Ochoa Lopez,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-29-0039-46,12-053,San Marcos,San Lorenzo,Instituto Tecnologico Privado Mixto Evangelico Sunesis,Sin especificar,['4634-8954'],Amilcar Rocael Velasquez Orozco,Miriam Yaneth Mendez Lopez,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-29-0041-46,12-053,San Marcos,San Lorenzo,Colegio Evangelico Privado Mixto Bersheba Bless God,Sin especificar,['4904-6271'],Amilcar Rocael Velasquez Orozco,Anabella Francisca Ochoa Lopez,Privado,Urbana,Abierta,Monolingue,Sin especificar,Semipresencial,Suroccidente
12-29-0042-46,12-053,San Marcos,San Lorenzo,Colegio Cristiano Preuniversitario El Reformador,Sin especificar,['4478-7068'],Amilcar Rocael Velasquez Orozco,Mayra Lucia Fuentes Cifuentes,Privado,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-29-1152-46,12-053,San Marcos,San Lorenzo,Instituto Privado Urbano Mixto Liberacion,Sin especificar,['4036-8818'],Amilcar Rocael Velasquez Orozco,Byron Elder Lopez Urizar,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-29-4728-46,12-053,San Marcos,San Lorenzo,Instituto Diversificado Dr Juan Jose Arevalo Bermejo,Sin especificar,Sin especificar,Amilcar Rocael Velasquez Orozco,Sin especificar,Privado,Urbana,Cerrada Temporalmente,Monolingue,Vespertina,Diario,Suroccidente
12-29-5026-46,12-053,San Marcos,San Lorenzo,Instituto Tecnologico Privado Mixto Evangelico Sunesis,Sin especificar,['4634-8954'],Amilcar Rocael Velasquez Orozco,Miriam Yaneth Mendez Lopez,Privado,Urbana,Abierta,Monolingue,Matutina,Diario,Suroccidente
12-30-0046-46,12-107,San Marcos,La Blanca,Instituto Nacional De Educacion Diversificada Xekupilaj,Sin especificar,['5468-5997'],Juan Jose Tobar Tebalan,Estuardo Ottoniel Barrios De Leon,Oficial,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-30-0051-46,12-107,San Marcos,La Blanca,Colegio Adventista Maranatha,Sin especificar,['4958-2374'],Juan Jose Tobar Tebalan,Usiela Saronita Carreto Lopez,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-30-0052-46,12-107,San Marcos,La Blanca,Colegio Adventista Maranatha,Sin especificar,['4958-2374'],Juan Jose Tobar Tebalan,Usiela Saronita Carreto Lopez,Privado,Urbana,Cerrada Temporalmente,Monolingue,Doble,Fin de semana,Suroccidente
12-30-0056-46,12-107,San Marcos,La Blanca,Colegio Privado Rural Mixto Liceo Moderno,Sin especificar,['3612-1181'],Juan Jose Tobar Tebalan,Maverik Geystyng Hurtado Cifuentes,Privado,Urbana,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-30-0057-46,12-107,San Marcos,La Blanca,Colegio Privado Rural Mixto Liceo Moderno,Sin especificar,['5889-9435'],Juan Jose Tobar Tebalan,Maverik Geystyng Hurtado Cifuentes,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-30-0065-46,12-093,San Marcos,La Blanca,Colegio Privado Rural Mixto Liceo Moderno,Sin especificar,['3612-1181'],Juan Jose Tobar Tebalan,Maverik Geystyng Hurtado Cifuentes,Privado,Urbana,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
12-30-0069-46,12-107,San Marcos,La Blanca,Colegio Educativo Mixto Luna Azul Cemla,Sin especificar,['4545-4204'],Juan Jose Tobar Tebalan,Bety Patricia Oxlaj Perez,Privado,Rural,Abierta,Monolingue,Vespertina,Diario,Suroccidente
12-30-0072-46,12-107,San Marcos,La Blanca,Colegio Educativo Mixto Luna Azul Cemla,Sin especificar,['4545-4204'],Juan Jose Tobar Tebalan,Bety Patricia Oxlaj Perez,Privado,Rural,Abierta,Monolingue,Doble,Fin de semana,Suroccidente
